"word1","word2"
"terrified","losing"
"terrified","moment"
"terrifying","thing"
"territory","just"
"terrorism","great"
"terrorists","win"
"terry","richardson"
"test","drive"
"tested","positive"
"testing","new"
"tests","tests"
"tests","day"
"tests","leadership"
"tests","good"
"tests","just"
"texans","game"
"texas","family"
"text","get"
"texted","asking"
"texting","driving"
"texts","saying"
"texts","day"
"texts","just"
"texts","work"
"th","birthday"
"thai","food"
"thank","following"
"thanked","yesterday"
"thankful","day"
"thankfully","don"
"thankfully","got"
"thankfully","like"
"thankfully","good"
"thankfully","phone"
"thanking","lord"
"thanks","follow"
"thanksgiving","day"
"theater","just"
"theater","right"
"theater","production"
"theater","tickets"
"thee","best"
"theft","auto"
"theirs","real"
"theme","music"
"themes","page"
"theories","like"
"theory","just"
"therapist","told"
"therapy","today"
"thesis","paper"
"thesis","defense"
"thief","stole"
"thing","said"
"things","happen"
"think","going"
"thinking","like"
"thinks","good"
"thinks","just"
"thirds","world"
"thirsty","thursday"
"thirty","minutes"
"tho","don"
"thomas","jefferson"
"thompson","square"
"thor","hansen"
"thoroughly","enjoyed"
"thou","thou"
"thought","thing"
"thoughtful","response"
"thoughtful","discussion"
"thoughts","go"
"thousand","times"
"thousands","people"
"thread","count"
"threat","justice"
"threatened","make"
"threatening","future"
"threats","today"
"threats","made"
"threw","away"
"thrift","store"
"thrill","ride"
"thrilled","finally"
"thriller","dance"
"thrilling","acted"
"thrive","came"
"throat","hurts"
"thrones","like"
"throw","party"
"throwing","away"
"thrown","jail"
"throws","away"
"thumb","drive"
"thumbs","just"
"thumbs","thumbs"
"thunder","lightning"
"thurs","pm"
"thursday","night"
"thursdays","tonight"
"thy","neighbor"
"tick","tick"
"ticket","sales"
"tickets","tonight"
"tide","turn"
"tie","likes"
"tied","game"
"tier","tier"
"ties","com"
"tiger","stadium"
"tiger","win"
"tigers","game"
"tight","end"
"tile","cleaning"
"till","summer"
"tim","burton"
"timbers","win"
"time","year"
"timeline","love"
"timeline","pages"
"timeline","right"
"timely","fashion"
"times","last"
"timing","get"
"timothy","new"
"tin","pan"
"tina","brown"
"tiny","little"
"tip","day"
"tips","tricks"
"tire","iron"
"tired","just"
"tires","car"
"tissue","massage"
"titanic","ii"
"titans","gym"
"title","game"
"titles","get"
"titles","available"
"tl","full"
"tl","today"
"tl","like"
"tn","tonight"
"toast","sticks"
"toast","coffee"
"tobacco","road"
"today","day"
"todd","dr"
"todd","just"
"toddler","just"
"toe","jam"
"toes","done"
"tofu","rice"
"tokyo","tokyo"
"told","mom"
"toledo","ohio"
"tolerance","people"
"toll","booth"
"tom","cruise"
"tomato","soup"
"tomatoes","garden"
"tommy","last"
"tomorrow","morning"
"ton","fun"
"tone","early"
"tonight","come"
"tons","fun"
"tony","parker"
"took","minutes"
"tool","assist"
"tools","use"
"tooth","hurts"
"topic","just"
"topics","want"
"topics","include"
"topped","fresh"
"topping","pizza"
"tops","list"
"tore","playing"
"torn","season"
"torn","probably"
"tornado","warning"
"toronto","star"
"toronto","canada"
"torres","hit"
"torres","get"
"toss","turn"
"tossed","salad"
"total","package"
"total","bases"
"total","stranger"
"totally","agree"
"touch","screen"
"touchdown","dance"
"touchdown","go"
"touched","hand"
"touches","soul"
"touching","base"
"tough","love"
"tougher","make"
"toughest","job"
"tour","today"
"touring","new"
"tourism","week"
"tourism","industry"
"tourist","season"
"tourists","locals"
"tourists","need"
"tournament","places"
"tournament","champions"
"tourney","year"
"tours","announce"
"towel","boy"
"towels","must"
"tower","defense"
"towers","duo"
"town","weekend"
"towns","come"
"township","branch"
"toxic","waste"
"toy","story"
"toyota","park"
"toys","just"
"toys","children"
"trace","amounts"
"track","get"
"tracked","bass"
"tracking","guitars"
"tracking","systems"
"tracking","vocals"
"tracking","today"
"tracks","album"
"tracks","right"
"tracy","jordan"
"trade","deadline"
"traded","jets"
"trademark","law"
"trader","hair"
"trades","get"
"trades","master"
"trading","sentiment"
"tradition","family"
"tradition","great"
"tradition","time"
"tradition","unlike"
"traditional","marriage"
"traffic","alert"
"trafficking","awareness"
"tragedy","called"
"tragic","story"
"trail","mix"
"trailer","park"
"trails","today"
"train","wreck"
"trained","professional"
"trained","know"
"trainer","max"
"training","camp"
"trains","running"
"traits","custom"
"trans","orchestra"
"transaction","costs"
"transfer","students"
"transform","lives"
"transformation","begins"
"transformed","go"
"transit","plus"
"transit","center"
"transition","defense"
"translate","vision"
"translation","like"
"translation","want"
"transparency","accountability"
"transportation","bill"
"transportation","needs"
"trap","buy"
"trap","house"
"trapped","corner"
"trash","talk"
"trauma","center"
"traumatic","brain"
"travel","team"
"traveled","road"
"travelers","wife"
"traveling","circle"
"traveling","home"
"travels","home"
"travis","porter"
"treadmill","time"
"treasure","box"
"treasury","secretary"
"treat","right"
"treated","equally"
"treating","like"
"treatment","just"
"treatments","today"
"treats","like"
"tree","life"
"trees","beautiful"
"trek","generation"
"tremendous","amount"
"trend","twitter"
"trending","topics"
"trends","like"
"trent","richardson"
"trenton","thunder"
"trevor","hoffman"
"trial","jury"
"trials","know"
"trials","evolution"
"triangle","face"
"tribal","council"
"tribe","fans"
"tribune","tower"
"tribute","great"
"trick","treat"
"tricks","sleeve"
"tricky","thing"
"tricky","business"
"tried","new"
"tries","talk"
"trigger","happy"
"trillion","times"
"trilogy","ranked"
"trinity","river"
"trio","playing"
"trip","home"
"triple","double"
"trips","get"
"triumph","evil"
"trivia","question"
"troops","afghanistan"
"trophy","home"
"tropical","fruit"
"trouble","finding"
"troubled","youth"
"troubles","today"
"troubling","new"
"trout","fishing"
"troy","davis"
"truck","driver"
"trucks","live"
"true","love"
"truly","love"
"trump","just"
"trump","romney"
"trump","tower"
"trunk","shows"
"trust","issues"
"trusted","friend"
"trustees","alumni"
"trusting","people"
"truth","hurts"
"try","get"
"trying","figure"
"tsp","sugar"
"tsunami","japan"
"tub","ice"
"tube","videos"
"tuck","rule"
"tucson","citizen"
"tues","pm"
"tuesday","pm"
"tuesdays","wednesdays"
"tuition","rates"
"tuition","increase"
"tummy","hurts"
"tuna","sandwich"
"tune","tonight"
"tuned","updates"
"tunes","get"
"tunnel","vision"
"turf","vote"
"turf","toe"
"turf","war"
"turkey","bacon"
"turn","lights"
"turned","great"
"turner","hall"
"turning","upside"
"turning","ball"
"turning","night"
"turning","heads"
"turning","just"
"turning","good"
"turnout","thanks"
"turnover","ball"
"turnovers","turnovers"
"turns","today"
"turtle","makes"
"tutorial","videos"
"tv","series"
"twain","said"
"tweet","tweet"
"tweeted","today"
"tweeters","great"
"tweeters","hope"
"tweeting","today"
"tweets","follow"
"twice","week"
"twilight","zone"
"twin","cities"
"twins","fan"
"twist","fate"
"twist","shout"
"twisted","sister"
"twitter","account"
"tx","weekend"
"ty","follow"
"tying","loose"
"tying","goal"
"tyler","creator"
"type","music"
"types","women"
"typical","saturday"
"typical","just"
"typically","don"
"typing","like"
"typing","ipad"
"tyson","chandler"
"ucla","library"
"ugh","don"
"ugly","people"
"uh","oh"
"ultimate","goal"
"ultimately","quality"
"ultra","lounge"
"um","yes"
"umbrella","today"
"unable","sleep"
"unaware","martin"
"unbelievable","game"
"uncertain","times"
"uncertainty","future"
"uncle","sam"
"uncomfortable","right"
"undercover","cop"
"underground","tent"
"underlying","issue"
"underlying","principle"
"underneath","covers"
"understand","just"
"understandable","thanks"
"understanding","human"
"understands","past"
"understood","oscar"
"underwear","today"
"underwear","drawer"
"unemployed","get"
"unemployment","rate"
"unexpected","just"
"unexpected","day"
"unfair","advantage"
"unfortunate","thing"
"unfortunately","don"
"unhappy","customers"
"unhealthy","obsession"
"unhealthy","food"
"unified","voice"
"uniform","year"
"uniforms","look"
"union","square"
"unions","bill"
"unique","visitors"
"unit","test"
"unite","march"
"unite","finally"
"united","states"
"units","left"
"unity","journey"
"universal","studios"
"universe","deserve"
"universities","need"
"university","student"
"university","research"
"university","miami"
"university","arizona"
"university","baltimore"
"university","university"
"university","denver"
"university","club"
"unknown","author"
"unless","want"
"unlike","anything"
"unlimited","free"
"unnecessary","drama"
"unpaid","labor"
"unreal","game"
"unrelated","news"
"unsure","own"
"unto","itself"
"unusual","people"
"unveiled","new"
"unwanted","today"
"upcoming","events"
"update","status"
"update","new"
"update","soon"
"updated","website"
"updates","coming"
"updating","resume"
"upgrade","iphone"
"upgrade","soon"
"upgraded","iphone"
"upgrades","complete"
"upload","video"
"upper","body"
"ups","like"
"upscale","crowd"
"upset","going"
"upset","really"
"upside","cake"
"upstairs","neighbor"
"upstairs","room"
"upward","trend"
"ur","new"
"urban","dictionary"
"urge","eat"
"urge","start"
"urgent","important"
"urging","pass"
"url","email"
"url","url"
"url","www"
"usa","usa"
"usage","word"
"usage","limit"
"use","twitter"
"used","think"
"useful","like"
"useless","just"
"useless","information"
"user","experience"
"users","access"
"users","like"
"users","group"
"uses","word"
"using","word"
"usual","today"
"usual","get"
"usually","don"
"utah","st"
"utilities","commission"
"utilities","world"
"utility","bills"
"utter","lack"
"utterly","confused"
"va","beach"
"vacant","lot"
"vacation","time"
"vaccine","clinic"
"vacuum","need"
"vague","way"
"valentine","day"
"valentines","day"
"valid","point"
"valley","mall"
"valuable","experience"
"valuable","asset"
"valuable","resource"
"valuable","advice"
"value","life"
"valued","customer"
"values","work"
"vampire","weekend"
"vampires","zombies"
"van","full"
"van","jones"
"vancouver","canada"
"vanilla","ice"
"vanity","url"
"variety","channel"
"various","forms"
"varsity","jackets"
"varsity","boys"
"vary","greatly"
"varying","degrees"
"vast","number"
"vegan","sausage"
"vegan","chocolate"
"vegas","weekend"
"vegetable","soup"
"vegetable","oil"
"vegetables","fruits"
"vegetarian","vegan"
"veggie","burger"
"veggies","fruits"
"vehicle","use"
"vehicle","accident"
"vehicles","don"
"vehicles","minutes"
"velvet","cake"
"vendor","fair"
"vendors","get"
"venice","beach"
"venture","say"
"venture","guess"
"venture","forum"
"venue","tonight"
"venue","great"
"venues","artists"
"verbal","agreement"
"verbal","reasoning"
"verdict","announced"
"verge","tears"
"verify","account"
"verizon","center"
"vernon","howard"
"vernon","today"
"verse","got"
"version","really"
"version","google"
"version","let"
"version","like"
"version","version"
"versus","tea"
"vertical","fashion"
"vessel","filled"
"vet","says"
"vet","tech"
"veteran","day"
"veterans","today"
"veto","pin"
"viable","candidate"
"vibe","lounge"
"vibrant","city"
"vice","president"
"vicious","cycle"
"victim","accept"
"victims","child"
"victims","today"
"victims","trafficking"
"victor","cruz"
"victoria","justice"
"victorian","halls"
"victories","gain"
"victory","defeat"
"video","just"
"videos","just"
"vietnam","vet"
"vietnamese","restaurant"
"view","mirror"
"viewed","new"
"viewer","question"
"viewers","get"
"viewing","party"
"views","month"
"views","great"
"views","wow"
"views","today"
"vikings","stadium"
"village","today"
"villain","decide"
"vince","young"
"vincent","van"
"vinegar","chips"
"vineyard","right"
"vintage","restaurant"
"vinyl","buys"
"vinyl","record"
"violating","law"
"violation","law"
"violent","people"
"violent","revolution"
"violet","crown"
"violin","music"
"vip","tickets"
"viral","video"
"virginia","tech"
"virtual","reality"
"virtual","strategy"
"virtual","assistant"
"virtual","tour"
"virtually","meet"
"virtue","doing"
"virus","just"
"visa","card"
"visible","tony"
"vision","want"
"vision","action"
"vision","vision"
"vision","future"
"visit","www"
"visited","today"
"visiting","family"
"visitor","experience"
"visitors","site"
"visitors","want"
"visits","today"
"vista","print"
"visual","aid"
"vital","role"
"vital","principle"
"vitamin","water"
"vivid","dream"
"vocabulary","words"
"vocal","rest"
"vocals","today"
"vodka","vodka"
"voice","amazing"
"voices","head"
"void","life"
"volleyball","game"
"volume","trading"
"voluntary","home"
"voluntary","workouts"
"volunteer","day"
"volunteer","training"
"volunteering","help"
"volunteering","tonight"
"volunteers","needed"
"vote","yes"
"voted","times"
"voter","id"
"voter","registration"
"voters","just"
"voters","like"
"voters","care"
"votes","don"
"voting","guys"
"voting","record"
"voting","romney"
"vs","game"
"wa","state"
"wade","get"
"wage","theft"
"wage","jobs"
"wage","scale"
"wages","benefits"
"wagon","springs"
"wagon","wheel"
"waist","shoulder"
"wait","hear"
"waited","long"
"waiting","come"
"waits","replies"
"waits","till"
"waits","thomas"
"wake","bake"
"waking","morning"
"walk","away"
"walked","past"
"walker","texas"
"walker","new"
"walker","wisconsin"
"walking","home"
"walks","away"
"wall","st"
"wallace","stevens"
"wallace","minutes"
"wallace","get"
"wallace","going"
"wallet","home"
"walls","get"
"walmart","today"
"walnut","street"
"walter","white"
"wandering","halls"
"wanna","get"
"want","hear"
"wanted","say"
"wanting","go"
"wants","go"
"war","horse"
"ward","town"
"wardrobe","change"
"wardrobe","changes"
"warehouse","space"
"warm","welcome"
"warmer","weather"
"warming","bullpen"
"warmth","love"
"warner","cable"
"warning","get"
"warning","sign"
"warnings","issued"
"warped","orlando"
"warrant","arrest"
"warren","wolf"
"warrior","dash"
"warriors","go"
"warriors","love"
"wars","theme"
"wars","episode"
"wash","hands"
"washed","hands"
"washing","machine"
"washington","dc"
"waste","time"
"wasted","time"
"wasting","precious"
"watch","game"
"watched","video"
"watches","just"
"watches","tv"
"watching","tv"
"water","bottle"
"waterfront","park"
"watermelon","crawl"
"watermelon","juice"
"watermelon","salad"
"waters","fest"
"watson","just"
"watson","wins"
"wave","pool"
"waves","hi"
"waving","like"
"wax","center"
"way","get"
"wayne","shorter"
"wayne","brady"
"ways","get"
"weak","get"
"weak","link"
"weakness","giving"
"wealth","worth"
"wealthy","get"
"wealthy","take"
"wealthy","corporations"
"wealthy","woman"
"weapons","mass"
"wear","pants"
"wearing","pants"
"wears","pants"
"weary","doing"
"weather","perfect"
"weave","plus"
"weaver","hitter"
"web","site"
"webb","simpson"
"weber","grill"
"webinar","today"
"website","www"
"websites","let"
"webster","hall"
"wed","pm"
"wedding","dress"
"weddings","events"
"wedge","apple"
"wednesday","pm"
"wednesdays","tonight"
"wee","bit"
"weed","make"
"weeds","gordon"
"week","work"
"weekend","fun"
"weekends","work"
"weekly","specials"
"weeks","ago"
"weigh","myself"
"weighed","lbs"
"weighing","options"
"weight","loss"
"weights","gym"
"weird","just"
"welcome","twitter"
"welcomed","new"
"welcoming","twitter"
"wells","life"
"wells","till"
"wen","get"
"wendy","williams"
"went","fast"
"wesley","dance"
"wesley","chapel"
"wesley","foundation"
"west","coast"
"western","conference"
"westminster","dog"
"wet","contest"
"whale","watching"
"whats","good"
"whatsoever","just"
"wheat","pasta"
"wheel","fortune"
"wheelchair","basketball"
"wheels","today"
"wheels","falling"
"wheels","bus"
